student_id,name,major,semester,GPA,courses_taken,courses_gpa,required_major_courses_completed,credits_completed,current_courses,lab_interest_keywords,preferred_research_area,prior_project_experience,weekly_study_hours,attendance_rate,sleeps_hours_per_day,stress_level,assignment_completion_rate,class_participation
22100311,Seo Mingyu,AI - Computer Science and Engineering,5,3.75,ECE10005;ECE10020;ECE20057;ECE20025;ECE20065;ECE20010;ECE20063;ECE20022;ECE20009,3.29;2.79;4.5;3.47;2.92;4.2;3.46;4.25;4.34,ECE10020;ECE20010,27,ECE30012;ECE30039;ECE30070;ECE30021,Deep Learning;Robotics;Security,Multimedia Systems,yes,11,92%,9,9,75%,98%
22300312,Baek Minji,AI - Computer Science and Engineering,5,3.74,ECE10002;ECE10005;ECE20025;ECE20016;ECE20065;ECE20010;ECE20063;ECE20009,3.65;4.04;3.86;4.34;3.16;3.31;4.33;4.12,ECE20010,24,ECE30039;ECE30051,Integrated Circuits;Software Engineering;Web Development,Artificial Intelligence,no,20,95%,4,7,76%,100%
21900313,Kim Jisoo,Computer Science,5,3.41,ECE10020;ECE10005;ECE20064;ECE20065;ECE20063;ECE20009;ECE20022;ECE20021,2.72;4.38;3.18;2.59;4.24;2.79;2.7;4.31,ECE10020;ECE20021,24,ECE30011;ECE30002;ECE30070,Embedded Systems;Mobile Computing;Signal Processing;Integrated Circuits,Mobile Development,yes,20,93%,4,5,90%,83%
22200314,Lim Nayeon,Computer Science,6,3.46,ECE10020;ECE10005;ECE20057;ECE20025;ECE20010;ECE20042;ECE20009;ECE20027;ECE30070;ECE30021,3.73;4.26;3.65;3.09;3.86;2.72;3.29;4.09;3.84;4.42,ECE10020;ECE20010;ECE30021,30,ECE30078;ECE30087;ECE30018,Computer Vision;Sensor Technology;Computer Networks,Integrated Circuits,yes,38,92%,3,9,79%,91%
22000315,Gu Minji,AI - Computer Science and Engineering,4,3.67,ECE10020;ECE10002;ECE20010;ECE20065,3.83;2.8;3.81;4.05,ECE10020;ECE20010,12,ECE20006;ECE20021;ECE20009;ECE20022,Deep Learning;Web Development;Mobile Development;Image Processing,Software Engineering,no,20,83%,8,1,87%,90%
22300316,Hong Siwoo,Computer Science,2,2.87,,,,0,ECE10002;ECE10005;ECE10020,Computer Vision;Human-Computer Interaction;Robotics;Game Development,Web Development,yes,32,95%,6,7,80%,87%
22300317,Song Yejin,Computer Science,3,3.69,ECE10002;ECE10020,4.34;3.56,ECE10020,6,ECE20025;ECE20065;ECE20057,Autonomous Systems;Embedded Systems;Multimedia Systems,Image Processing,no,34,77%,6,1,96%,77%
22100318,Yang Jiwon,Computer Science,2,2.89,,,,0,ECE10002;ECE10005;ECE10020,Medical Imaging;Web Development,Security,yes,19,79%,7,2,78%,96%
22400319,Oh Yejin,AI - Computer Science and Engineering,4,3.6,ECE10005;ECE10020;ECE20057;ECE20016,4.17;2.52;3.36;3.43,ECE10020,12,ECE20027;ECE20006;ECE20022,Deep Learning;Sensor Technology;Multimedia Systems,Deep Learning,yes,26,92%,8,5,99%,98%
22100320,Han Seungmin,Computer Science and Electrical Engineering,6,3.65,ECE10005;ECE10002;ECE20064;ECE20065;ECE20010;ECE20057;ECE20063;ECE20009;ECE20027;ECE20021;ECE30051;ECE30021;ECE30030,3.74;4.09;4.19;4.38;3.37;4.03;3.55;2.99;2.81;4.09;3.6;3.74;4.01,ECE20010;ECE20021;ECE30021,39,ECE30006;ECE30040,Security;Computer Networks;Mobile Computing;Integrated Circuits,Web Development,yes,18,92%,7,8,92%,77%
21900321,Oh Jinyoung,Computer Science,5,3.58,ECE10005;ECE10020;ECE10002;ECE20057;ECE20065;ECE20010;ECE20016;ECE20009;ECE20063;ECE20006;ECE20021,4.0;3.76;2.86;2.77;3.44;3.64;3.21;3.99;3.34;3.35;3.81,ECE10020;ECE20010;ECE20021,33,ECE30008;ECE30012,Sensor Technology;Computer Vision,Image Processing,no,22,83%,4,8,89%,95%
22000322,Lim Harin,Computer Science,5,3.81,ECE10020;ECE10005;ECE10002;ECE20065;ECE20016;ECE20042;ECE20006,2.63;3.75;3.56;3.94;3.29;4.47;3.12,ECE10020,21,ECE30051;ECE30008;ECE30011,Autonomous Systems;Medical Imaging;Robotics;Mobile Development,Signal Processing,no,22,85%,8,10,94%,86%
22200323,Park Jiwon,AI - Computer Science and Engineering,6,3.45,ECE10005;ECE10020;ECE10002;ECE20057;ECE20025;ECE20027;ECE20009;ECE30011;ECE30051,4.34;3.06;4.16;4.14;3.15;4.46;2.94;3.31;3.9,ECE10020,27,ECE30086;ECE30087,Software Engineering;Human-Computer Interaction;Game Development,Sensor Technology,no,26,96%,8,7,82%,79%
21900324,No Heejin,AI - Computer Science and Engineering,5,3.2,ECE10020;ECE10002;ECE10005;ECE20010;ECE20064;ECE20065;ECE20016;ECE20063;ECE20009;ECE20027,3.19;2.83;3.39;3.13;3.03;3.48;2.61;2.51;2.78;3.63,ECE10020;ECE20010,30,ECE30011;ECE30002;ECE30039;ECE30070,Computer Networks;Medical Imaging;Wireless Communication;Mobile Computing,Deep Learning,no,31,79%,9,3,99%,92%
22200325,Park Jaehyun,Computer Science and Electrical Engineering,5,3.3,ECE10002;ECE10020;ECE20057;ECE20016;ECE20025;ECE20064;ECE20009;ECE20022;ECE20026;ECE20063,3.96;3.31;2.59;3.49;3.97;3.58;4.36;3.06;2.83;3.54,ECE10020;ECE20026,30,ECE30051;ECE30070,Robotics;Multimedia Systems;Software Engineering,Mobile Development,no,17,90%,7,8,92%,96%
22000326,Jang Taehyun,Electrical Engineering,4,4.12,ECE10005;ECE10002;ECE20057;ECE20010,3.89;3.16;4.16;4.36,,12,ECE20061;ECE20016;ECE20006;ECE20022,Deep Learning;Integrated Circuits;Mobile Computing,Web Development,no,26,81%,3,8,97%,83%
22400327,Kwon Minji,Computer Science and Electrical Engineering,6,3.66,ECE10005;ECE10020;ECE10002;ECE20057;ECE20010;ECE20064;ECE20025;ECE20006;ECE20009;ECE20042;ECE30012;ECE30070;ECE30051;ECE30039,2.79;4.19;3.55;2.87;4.37;4.17;2.74;3.01;3.9;3.41;4.06;2.96;3.53;4.2,ECE10020;ECE20010,42,ECE30018;ECE30078;ECE30003,Mobile Development;Game Development;Human-Computer Interaction,Security,yes,19,97%,9,2,97%,78%
22300328,Seo Hoseok,Electrical Engineering,4,3.19,ECE10005;ECE10002;ECE10020;ECE20016;ECE20065;ECE20010;ECE20064,3.21;3.26;3.54;2.52;3.3;3.86;3.76,ECE10020;ECE20065,21,ECE20053;ECE20066;ECE20063,Multimedia Systems;Software Engineering;Autonomous Systems;Game Development,Embedded Systems,yes,33,89%,4,4,76%,95%
22200329,Jeon Yuna,AI - Computer Science and Engineering,4,2.98,ECE10002;ECE10005;ECE10020;ECE20025;ECE20057;ECE20010,2.78;2.54;4.27;2.76;3.01;3.67,ECE10020;ECE20010,18,ECE20021;ECE20027,Medical Imaging;Sensor Technology;Robotics;Security,Human-Computer Interaction,no,12,95%,9,5,95%,93%
22300330,Jung Kyungsoo,Computer Science,2,3.55,,,,0,ECE10020;ECE10005,Deep Learning;Software Engineering;Artificial Intelligence;Image Processing,Medical Imaging,yes,10,85%,8,3,95%,99%
21900331,Baek Hana,AI - Computer Science and Engineering,6,3.39,ECE10002;ECE10020;ECE10005;ECE20065;ECE20025;ECE20016;ECE20057;ECE20006;ECE20022;ECE20021;ECE20042;ECE30030;ECE30021;ECE30039;ECE30011,4.35;2.81;4.41;3.97;3.69;4.07;2.52;2.79;4.26;3.54;2.71;3.34;2.86;3.0;3.19,ECE10020;ECE20021;ECE30021,45,ECE30003;ECE30086;ECE30018;ECE30006,Embedded Systems;Sensor Technology;Game Development,Human-Computer Interaction,no,21,95%,7,6,75%,94%
22400332,Kang Seungmin,Electrical Engineering,5,2.97,ECE10020;ECE10005;ECE20016;ECE20057;ECE20066;ECE20022,2.76;2.8;3.99;3.32;3.04;2.65,ECE10020;ECE20066,18,ECE30039;ECE30083;ECE30054,Robotics;Wireless Communication,Medical Imaging,no,33,95%,3,1,83%,95%
21900333,Kwon Soobin,Computer Science,5,3.52,ECE10005;ECE10020;ECE10002;ECE20016;ECE20025;ECE20026;ECE20027,3.19;3.25;3.39;4.31;4.32;3.45;3.22,ECE10020;ECE20026,21,ECE30002;ECE30030,Multimedia Systems;Robotics,Human-Computer Interaction,yes,17,95%,7,2,100%,91%
22400334,No Youngjae,Computer Science and Electrical Engineering,5,3.62,ECE10002;ECE10005;ECE20016;ECE20057;ECE20010;ECE20025;ECE20006;ECE20022;ECE20027,3.93;3.13;3.3;2.57;4.39;3.96;4.05;3.41;4.05,ECE20010,27,ECE30011;ECE30008,Sensor Technology;Medical Imaging,Mobile Development,no,24,91%,7,4,77%,91%
21900335,Nam Jihoon,Electrical Engineering,3,4.03,ECE10020;ECE10005;ECE10002,4.24;4.34;4.26,ECE10020,9,ECE20016;ECE20064,Human-Computer Interaction;Computer Networks;Embedded Systems;Autonomous Systems,Image Processing,no,28,89%,4,9,80%,89%
22200336,No Mingyu,AI - Computer Science and Engineering,6,3.59,ECE10020;ECE10002;ECE10005;ECE20016;ECE20064;ECE20010;ECE20057;ECE20042;ECE20006;ECE20026;ECE30039;ECE30021;ECE30002;ECE30051,4.21;3.26;4.11;3.29;4.02;2.62;4.2;3.35;3.86;2.68;2.75;4.34;2.6;4.27,ECE10020;ECE20010;ECE20026;ECE30021,42,ECE30078;ECE30087;ECE30003;ECE30006,Sensor Technology;Security,Computer Vision,yes,38,75%,4,10,98%,96%
22200337,Yang Yeonjun,AI - Computer Science and Engineering,2,2.73,,,,0,ECE10005;ECE10020,Autonomous Systems;Sensor Technology,Mobile Development,yes,39,98%,6,6,88%,87%
21900338,Yang Nari,Computer Science,3,3.63,ECE10005;ECE10020;ECE10002,2.98;3.75;3.94,ECE10020,9,ECE20057;ECE20025,Signal Processing;Multimedia Systems;Computer Networks;Web Development,Computer Networks,no,25,75%,3,9,85%,82%
22400339,Cho Minji,Electrical Engineering,2,3.97,,,,0,ECE10005;ECE10020,Human-Computer Interaction;Integrated Circuits;Signal Processing,Signal Processing,yes,36,76%,8,3,82%,80%
22100340,Joo Yeonjun,AI - Computer Science and Engineering,3,3.04,ECE10002;ECE10005;ECE10020,3.4;3.19;3.4,ECE10020,9,ECE20057;ECE20016;ECE20025,Autonomous Systems;Computer Vision,Mobile Development,no,37,100%,7,3,83%,97%
22200341,Hwang Myungsoo,Computer Science,5,3.69,ECE10002;ECE10005;ECE20064;ECE20016;ECE20027;ECE20022;ECE20026,3.84;4.1;3.01;3.25;3.76;2.91;3.45,ECE20026,21,ECE30008;ECE30012;ECE30011;ECE30002,Web Development;Robotics,Human-Computer Interaction,no,25,76%,3,8,91%,100%
21900342,Cho Siwoo,Electrical Engineering,2,2.93,,,,0,ECE10005;ECE10002,Human-Computer Interaction;Sensor Technology;Autonomous Systems;Mobile Computing,Embedded Systems,yes,39,83%,5,3,85%,85%
22400343,Kwon Areum,Computer Science and Electrical Engineering,4,3.89,ECE10020;ECE10005;ECE10002;ECE20057;ECE20064;ECE20016;ECE20025,4.02;4.08;4.17;2.57;3.06;4.45;2.8,ECE10020,21,ECE20021;ECE20009;ECE20022;ECE20026,Integrated Circuits;Autonomous Systems,Image Processing,no,39,88%,3,7,96%,85%
22200344,Kim Chaeyoung,AI - Computer Science and Engineering,5,3.18,ECE10005;ECE10020;ECE10002;ECE20025;ECE20065;ECE20006;ECE20027;ECE20042;ECE20063,2.69;3.19;4.33;3.24;2.71;3.33;3.81;3.21;4.2,ECE10020,27,ECE30051;ECE30011;ECE30030,Artificial Intelligence;Deep Learning;Web Development,Mobile Computing,yes,39,76%,6,4,75%,98%
22400345,Yang Haejin,Computer Science and Electrical Engineering,5,3.6,ECE10002;ECE10005;ECE20064;ECE20065;ECE20063;ECE20009;ECE20006;ECE20026,3.67;4.4;3.95;3.5;2.7;3.27;3.84;3.88,ECE20026,24,ECE30008;ECE30039;ECE30011;ECE30002,Artificial Intelligence;Mobile Computing,Mobile Development,yes,11,85%,6,1,81%,85%
21900346,Yang Minji,Computer Science,6,3.5,ECE10002;ECE10005;ECE10020;ECE20025;ECE20065;ECE20010;ECE20006;ECE20063;ECE20027;ECE20021;ECE30030;ECE30070,4.3;2.52;3.82;3.81;2.72;3.59;4.36;3.68;4.03;2.79;3.83;4.26,ECE10020;ECE20010;ECE20021,36,ECE30086;ECE30006,Security;Software Engineering,Medical Imaging,yes,16,96%,9,1,84%,81%
22000347,Shin Yeonjun,Computer Science and Electrical Engineering,3,3.51,ECE10002;ECE10005,3.76;2.98,,6,ECE20057;ECE20065,Mobile Computing;Mobile Development,Medical Imaging,no,24,90%,3,10,95%,82%
22400348,Joo Yeonjun,AI - Computer Science and Engineering,2,3.86,,,,0,ECE10020;ECE10005,Web Development;Artificial Intelligence;Medical Imaging;Mobile Development,Sensor Technology,no,35,91%,4,4,84%,85%
22100349,Kwon Sunghoon,Computer Science and Electrical Engineering,4,3.22,ECE10020;ECE10005;ECE10002;ECE20065;ECE20010;ECE20016;ECE20064,3.41;4.06;3.86;3.98;3.3;2.67;3.28,ECE10020;ECE20010,21,ECE20027;ECE20006;ECE20022,Computer Networks;Medical Imaging,Integrated Circuits,yes,12,87%,8,8,82%,100%
22300350,Ha Youngjae,Computer Science,5,3.4,ECE10005;ECE10002;ECE20016;ECE20025;ECE20006;ECE20009;ECE20022,3.2;4.19;3.82;2.75;4.17;2.87;2.76,,21,ECE30011;ECE30051;ECE30008;ECE30030,Computer Vision;Software Engineering,Image Processing,no,5,75%,6,6,93%,97%
21900351,Gu Jihoon,AI - Computer Science and Engineering,3,4.27,ECE10020;ECE10005,4.47;3.65,ECE10020,6,ECE20057;ECE20025;ECE20065;ECE20016,Autonomous Systems;Integrated Circuits;Wireless Communication;Mobile Computing,Integrated Circuits,yes,33,77%,4,3,81%,76%
22300352,Jung Mingyu,Computer Science,4,3.49,ECE10020;ECE10002;ECE20016;ECE20065;ECE20064;ECE20010,2.71;3.59;4.04;4.26;2.96;2.57,ECE10020;ECE20010,18,ECE20006;ECE20021,Image Processing;Embedded Systems,Wireless Communication,yes,17,75%,7,4,99%,79%
22400353,Kim Jinyoung,Computer Science,6,3.09,ECE10020;ECE10002;ECE10005;ECE20010;ECE20016;ECE20009;ECE20026;ECE30011;ECE30012;ECE30039;ECE30030,2.84;4.04;3.21;3.15;3.29;4.48;2.51;4.08;3.03;3.55;3.06,ECE10020;ECE20010;ECE20026,33,ECE30040;ECE30006,Integrated Circuits;Image Processing,Sensor Technology,yes,36,88%,3,10,82%,75%
22200354,Oh Wonwoo,Computer Science and Electrical Engineering,4,3.46,ECE10005;ECE10002;ECE20025;ECE20064;ECE20010,3.71;4.31;2.96;3.66;3.05,ECE20010,15,ECE20022;ECE20063,Image Processing;Multimedia Systems;Signal Processing,Multimedia Systems,yes,9,84%,4,10,75%,78%
22300355,Jeon Yejin,Computer Science,3,3.06,ECE10002;ECE10020;ECE10005,2.71;4.35;3.01,ECE10020,9,ECE20064;ECE20025,Medical Imaging;Web Development;Game Development;Integrated Circuits,Sensor Technology,yes,37,75%,7,6,80%,96%
22000356,Park Nayeon,AI - Computer Science and Engineering,2,2.9,,,,0,ECE10020;ECE10002;ECE10005,Integrated Circuits;Signal Processing;Medical Imaging;Autonomous Systems,Autonomous Systems,no,21,92%,4,3,90%,76%
21900357,Song Areum,AI - Computer Science and Engineering,3,3.51,ECE10020;ECE10002;ECE10005,2.83;2.96;4.2,ECE10020,9,ECE20025;ECE20010;ECE20016;ECE20065,Autonomous Systems;Web Development;Deep Learning,Sensor Technology,yes,19,85%,4,7,95%,87%
22000358,Jung Gyuri,Computer Science,5,3.37,ECE10005;ECE10020;ECE20057;ECE20065;ECE20016;ECE20010;ECE20026;ECE20027;ECE20063,3.23;2.74;3.18;3.19;2.67;3.46;3.09;4.36;3.86,ECE10020;ECE20010;ECE20026,27,ECE30002;ECE30030;ECE30021,Wireless Communication;Human-Computer Interaction;Robotics,Computer Networks,no,19,87%,8,9,76%,88%
22100359,Lim Hoseok,AI - Computer Science and Engineering,5,3.32,ECE10005;ECE10002;ECE10020;ECE20057;ECE20010;ECE20064;ECE20025;ECE20006;ECE20042;ECE20009,3.87;3.27;2.81;4.45;3.39;2.63;2.55;4.05;2.79;3.21,ECE10020;ECE20010,30,ECE30039;ECE30002;ECE30051;ECE30021,Multimedia Systems;Game Development,Multimedia Systems,no,29,96%,3,2,85%,83%
22000360,Jang Dahyun,Computer Science and Electrical Engineering,6,3.6,ECE10002;ECE10005;ECE10020;ECE20057;ECE20016;ECE20009;ECE20026;ECE30012;ECE30039,3.0;3.61;4.07;3.98;3.75;3.32;3.39;3.47;3.36,ECE10020;ECE20026,27,ECE30040;ECE30086;ECE30018,Web Development;Wireless Communication;Computer Networks;Robotics,Web Development,no,38,86%,8,8,85%,93%
21900361,Byun Yuna,Electrical Engineering,3,2.74,ECE10020;ECE10002;ECE10005,2.54;3.37;2.94,ECE10020,9,ECE20065;ECE20064;ECE20016;ECE20057,Robotics;Security;Software Engineering,Wireless Communication,yes,19,88%,8,10,77%,85%
22000362,Oh Sungmin,AI - Computer Science and Engineering,5,4.1,ECE10002;ECE10020;ECE10005;ECE20010;ECE20057;ECE20025;ECE20064;ECE20026;ECE20006,4.39;3.58;4.4;4.49;4.48;3.14;3.73;3.78;4.34,ECE10020;ECE20010;ECE20026,27,ECE30021;ECE30030,Human-Computer Interaction;Computer Vision;Computer Networks;Signal Processing,Multimedia Systems,yes,22,80%,5,9,77%,100%
22000363,Shin Jiwon,Computer Science,2,3.31,,,,0,ECE10002;ECE10005;ECE10020,Integrated Circuits;Deep Learning,Deep Learning,no,13,76%,3,4,86%,77%
22100364,Nam Jihoon,Computer Science,6,3.4,ECE10020;ECE10002;ECE10005;ECE20016;ECE20057;ECE20010;ECE20009;ECE20021;ECE20026;ECE20022;ECE30002;ECE30012;ECE30039,3.07;3.07;3.53;3.34;3.39;3.79;3.29;2.79;3.29;3.73;4.24;3.12;2.86,ECE10020;ECE20010;ECE20021;ECE20026,39,ECE30003;ECE30040;ECE30086,Computer Vision;Signal Processing;Human-Computer Interaction;Robotics,Deep Learning,yes,28,80%,9,10,84%,85%
22200365,Kim Jisoo,AI - Computer Science and Engineering,3,3.96,ECE10002;ECE10005;ECE10020,4.18;3.63;3.58,ECE10020,9,ECE20016;ECE20057,Autonomous Systems;Mobile Computing;Security;Signal Processing,Integrated Circuits,yes,12,77%,7,10,99%,100%
22200366,Choi Yejin,Electrical Engineering,3,3.38,ECE10020;ECE10005;ECE10002,3.24;2.98;3.61,ECE10020,9,ECE20057;ECE20064;ECE20065,Artificial Intelligence;Multimedia Systems;Embedded Systems;Wireless Communication,Autonomous Systems,no,5,99%,4,9,98%,88%
22100367,Yoon Seojin,Electrical Engineering,4,3.4,ECE10020;ECE10002;ECE20010;ECE20065;ECE20057,3.56;4.42;2.9;3.92;2.97,ECE10020;ECE20065,15,ECE20022;ECE20006;ECE20016,Signal Processing;Computer Vision,Mobile Development,yes,32,98%,5,5,100%,84%
22200368,Byun Soobin,Computer Science and Electrical Engineering,6,3.23,ECE10005;ECE10020;ECE20010;ECE20016;ECE20009;ECE20022;ECE20006;ECE20026;ECE30039;ECE30021,3.71;2.68;2.95;3.45;3.17;2.5;3.73;3.3;3.07;2.51,ECE10020;ECE20010;ECE20026;ECE30021,30,ECE30087;ECE30003,Mobile Development;Robotics;Sensor Technology,Medical Imaging,yes,23,75%,8,3,87%,93%
22200369,Kim Hyunwoo,Computer Science,4,3.28,ECE10020;ECE10005;ECE20010;ECE20064;ECE20025,2.93;4.48;2.71;3.11;3.09,ECE10020;ECE20010,15,ECE20022;ECE20042,Computer Vision;Embedded Systems;Web Development;Software Engineering,Computer Networks,no,26,79%,6,4,87%,82%
22000370,Jeon Soyeon,Electrical Engineering,2,3.78,,,,0,ECE10005;ECE10002;ECE10020,Web Development;Signal Processing,Deep Learning,yes,30,81%,5,10,78%,75%
22400371,Joo Harin,AI - Computer Science and Engineering,5,3.13,ECE10002;ECE10005;ECE10020;ECE20065;ECE20057;ECE20022;ECE20026,3.84;3.53;3.51;3.69;3.46;2.79;2.71,ECE10020;ECE20026,21,ECE30011;ECE30002;ECE30051;ECE30021,Image Processing;Game Development;Computer Vision,Human-Computer Interaction,no,40,86%,7,10,75%,93%
22100372,Hwang Sunghoon,Computer Science and Electrical Engineering,5,3.48,ECE10005;ECE10002;ECE10020;ECE20016;ECE20064;ECE20022;ECE20026,3.77;2.53;3.35;3.95;4.34;3.76;2.83,ECE10020;ECE20026,21,ECE30030;ECE30012,Mobile Development;Computer Vision;Robotics,Deep Learning,no,13,99%,3,2,95%,85%
22300373,Gu Hana,Electrical Engineering,3,3.9,ECE10005;ECE10020,3.22;4.04,ECE10020,6,ECE20064;ECE20065;ECE20016,Web Development;Game Development;Mobile Development,Human-Computer Interaction,yes,5,91%,9,9,95%,83%
22000374,Yang Hoseok,Computer Science and Electrical Engineering,2,2.82,,,,0,ECE10005;ECE10020,Embedded Systems;Sensor Technology;Game Development;Web Development,Wireless Communication,no,33,84%,7,4,91%,99%
22200375,Hwang Jisoo,Electrical Engineering,2,2.83,,,,0,ECE10005;ECE10002;ECE10020,Multimedia Systems;Deep Learning,Mobile Computing,yes,40,92%,5,4,75%,77%
21900376,Han Minho,AI - Computer Science and Engineering,4,3.75,ECE10005;ECE10002;ECE20064;ECE20025;ECE20016;ECE20057,3.1;3.58;3.16;2.64;4.33;4.33,,18,ECE20063;ECE20026;ECE20021;ECE20009,Wireless Communication;Artificial Intelligence;Human-Computer Interaction,Game Development,yes,16,99%,8,10,86%,90%
22300377,Choi Seojin,Computer Science,3,3.8,ECE10002;ECE10005;ECE10020,4.02;3.69;4.01,ECE10020,9,ECE20010;ECE20025;ECE20016,Artificial Intelligence;Mobile Computing;Medical Imaging;Signal Processing,Image Processing,yes,25,98%,7,9,100%,92%
21900378,Nam Yeonjun,Computer Science,3,3.56,ECE10005;ECE10020,4.28;3.22,ECE10020,6,ECE20025;ECE20016;ECE20065;ECE20057,Integrated Circuits;Signal Processing;Software Engineering;Computer Vision,Web Development,no,26,79%,8,4,93%,99%
22400379,Joo Yeonjun,Computer Science and Electrical Engineering,2,3.31,,,,0,ECE10005;ECE10002,Integrated Circuits;Computer Vision;Human-Computer Interaction;Deep Learning,Deep Learning,no,19,85%,3,4,94%,76%
22000380,Joo Harin,Electrical Engineering,2,3.26,,,,0,ECE10005;ECE10002;ECE10020,Mobile Computing;Security,Artificial Intelligence,yes,26,94%,7,9,85%,91%
22100381,Byun Haeun,Electrical Engineering,3,3.14,ECE10020;ECE10005,3.04;3.78,ECE10020,6,ECE20010;ECE20057;ECE20016,Wireless Communication;Software Engineering;Integrated Circuits;Human-Computer Interaction,Mobile Computing,yes,25,81%,9,6,100%,93%
22300382,Ryu Haeun,Electrical Engineering,6,3.65,ECE10005;ECE10002;ECE20064;ECE20065;ECE20021;ECE20063;ECE20010;ECE20066;ECE30054;ECE30083,4.4;3.44;3.74;4.14;2.94;4.14;2.69;4.29;4.45;3.44,ECE20065;ECE20066,30,ECE30087;ECE30018;ECE30003;ECE30052,Mobile Development;Web Development;Autonomous Systems;Artificial Intelligence,Integrated Circuits,yes,11,92%,3,10,84%,84%
21900383,Lee Jaehyun,Computer Science,4,3.55,ECE10020;ECE10002;ECE10005;ECE20010;ECE20016,4.23;2.9;2.72;2.81;4.12,ECE10020;ECE20010,15,ECE20063;ECE20042,Integrated Circuits;Multimedia Systems;Deep Learning;Medical Imaging,Medical Imaging,yes,17,96%,9,1,96%,83%
21900384,Seo Gyuri,Electrical Engineering,6,3.88,ECE10020;ECE10002;ECE10005;ECE20064;ECE20010;ECE20053;ECE20010;ECE20006;ECE20063;ECE30051;ECE30054;ECE30083;ECE30063,4.37;3.75;3.94;3.74;3.26;3.92;3.89;4.41;2.64;3.58;2.71;4.12;3.83,ECE10020,39,ECE30039;ECE30003,Signal Processing;Integrated Circuits;Software Engineering,Embedded Systems,yes,10,94%,6,8,100%,77%
22300385,Seok Yeonjun,Electrical Engineering,6,3.43,ECE10002;ECE10005;ECE10020;ECE20016;ECE20065;ECE20064;ECE20063;ECE20053;ECE20022;ECE30063;ECE30021;ECE30083;ECE30039,3.78;2.56;4.22;4.13;4.33;2.65;2.66;3.87;4.11;2.9;3.63;4.14;3.32,ECE10020;ECE20065,39,ECE30055;ECE30078,Robotics;Artificial Intelligence,Sensor Technology,no,8,98%,7,7,86%,90%
22100386,Jung Yejin,Computer Science and Electrical Engineering,6,3.1,ECE10002;ECE10020;ECE20064;ECE20016;ECE20065;ECE20010;ECE20021;ECE20027;ECE20063;ECE30039;ECE30008;ECE30051;ECE30012,2.82;4.19;3.53;3.7;3.4;2.52;3.87;3.04;2.64;2.53;3.02;4.15;3.84,ECE10020;ECE20010;ECE20021;ECE30008,39,ECE30040;ECE30078;ECE30018;ECE30006,Deep Learning;Computer Vision;Robotics;Multimedia Systems,Computer Networks,yes,12,93%,8,7,78%,96%
22100387,Jang Haeun,Computer Science,6,3.41,ECE10005;ECE10002;ECE20065;ECE20057;ECE20042;ECE20006;ECE20022;ECE20009;ECE30012;ECE30002;ECE30008;ECE30051,2.61;3.84;3.73;3.5;3.21;4.18;4.29;2.88;4.12;4.04;2.87;2.78,ECE30008,36,ECE30006;ECE30078;ECE30018,Web Development;Human-Computer Interaction,Security,no,34,91%,5,3,85%,89%
22000388,Jung Seojin,Electrical Engineering,2,2.67,,,,0,ECE10002;ECE10020,Sensor Technology;Software Engineering;Artificial Intelligence;Embedded Systems,Deep Learning,yes,28,100%,4,1,85%,77%
22300389,Ha Jinyoung,Electrical Engineering,3,3.49,ECE10002;ECE10005;ECE10020,3.79;3.5;3.48,ECE10020,9,ECE20010;ECE20016;ECE20064,Signal Processing;Integrated Circuits,Integrated Circuits,no,13,90%,9,2,83%,79%
